title,year,country,genres,time
Glass,2019,미국,드라마/SF/스릴러,2시간 9분
언더독,2018,한국,애니메이션/가족/드라마,1시간 42분
Kursk,2018,"벨기에,룩셈부르크",액션/드라마/역사/스릴러,1시간 57분
Green Book,2018,미국,코미디/드라마/음악,2시간 10분
말모이,2018,한국,드라마,2시간 15분
Lizzie,2018,미국,범죄/드라마/공포/미스터리/스릴러,1시간 45분
Лето,2018,"러시아,프랑스",음악/로맨스/드라마,2시간 8분
Una questione privata,2017,"이탈리아,프랑스",드라마/로맨스/전쟁,1시간 24분
PMC: 더 벙커,2018,한국,액션,2시간 4분
Aquaman,2018,"호주,미국",액션/SF/모험/판타지,2시간 23분
"춘천, 춘천",2016,한국,드라마,1시간 17분
The Remnants,2016,한국,다큐멘터리,1시간 46분
A Simple Favor,2018,"캐나다,미국",범죄/드라마/미스터리/스릴러/코미디,1시간 57분
마약왕,2017,한국,범죄/드라마,2시간 19분
Roma,2018,"미국,멕시코",드라마,2시간 14분
La ragazza nella nebbia,2017,"이탈리아,독일,프랑스",스릴러/범죄,2시간 8분
A Ghost Story,2017,미국,로맨스/판타지/드라마,1시간 32분
Swoon,1992,미국,1시간 22분,전체 관람가
Tango,1993,프랑스,코미디,1시간 30분
Den Goda Viljan,1992,"독일,이탈리아,프랑스,영국,스웨덴,덴마크,핀란드,노르웨이,아이슬란드",로맨스/드라마,3시간 00분
La note bleue,1991,"프랑스,독일",드라마/음악/로맨스,2시간 15분
Critters,1986,미국,액션/공포/코미디,1시간 22분
Rommy & Michele's High School Reunion,1997,미국,1시간 31분,15세 관람가
Wyatt Earp,1994,미국,로맨스/서부극/액션/드라마,3시간 10분
Kiss of Death,1995,미국,드라마/스릴러/범죄,1시간 40분
Cool World,1992,미국,판타지/액션/애니메이션/스릴러/코미디,1시간 41분
Willow,1988,미국,판타지/액션/코미디,2시간 10분
Darkman II: The Return Of Durant,1995,"미국,캐나다",액션/범죄/공포/SF/스릴러,1시간 33분
Blue Thunder,1983,미국,드라마/스릴러/범죄,1시간 48분
Little Man Tate,1991,미국,드라마,1시간 39분
Turner & Hooch,1989,미국,드라마/범죄/스릴러/코미디,1시간 37분
Down by Law,1986,"미국,독일",코미디/범죄/드라마,1시간 47분
Dead Ringers,1988,캐나다,드라마/공포/스릴러,1시간 55분
The Client,1994,미국,드라마/스릴러,1시간 59분
Bill & Ted's Excellent Adventure,1989,미국,코미디,1시간 29분
An Officer and a Gentleman,1982,미국,드라마/로맨스,2시간 2분
Mr. Nobody,2009,"벨기에,독일,캐나다,프랑스,영국,룩셈부르크,미국",SF/로맨스/판타지/드라마,2시간 19분
The Parent Trap,1998,미국,로맨스/가족,2시간 7분
Chef,2014,미국,모험/코미디/드라마,1시간 54분
If Only,2004,"미국,영국",코미디/드라마/판타지/로맨스,1시간 36분
Amy,2015,영국,다큐멘터리/음악,2시간 7분
Visages villages,2017,프랑스,다큐멘터리,1시간 34분
Journey's End,2017,영국,드라마/전쟁,1시간 47분
국가부도의 날,2018,한국,드라마,1시간 54분
Loving Pablo,2017,"스페인,불가리아",액션/범죄/드라마,2시간 2분
영주,2018,한국,드라마,1시간 41분
La promesse de l'aube,2017,"프랑스,벨기에",드라마/로맨스/전쟁,2시간 10분
Fantastic Beasts: The Crimes of Grindelwald,2018,"영국,미국",가족/판타지/모험,2시간 14분
In den Gängen,2018,독일,드라마,2시간 5분
Jurassic World: Fallen Kingdom,2018,"스페인,미국",SF/액션/모험,2시간 7분
Incredibles 2,2018,미국,애니메이션/액션/모험/코미디/가족/SF,2시간 5분
소공녀,2017,한국,드라마,1시간 46분
Rebel in the Rye,2017,미국,드라마/로맨스/전쟁,1시간 49분
군산: 거위를 노래하다,2018,한국,드라마,2시간 1분
완벽한 타인,2018,한국,코미디/드라마,1시간 55분
幼な子われらに生まれ,2017,일본,드라마,2시간 7분
Bohemian Rhapsody,2018,"미국,영국",드라마,2시간 14분
창궐,2018,한국,액션/시대극,2시간 1분
Estiu 1993,2017,스페인,드라마/가족,1시간 38분
풀잎들,2018,한국,드라마,1시간 6분
First Man,2018,미국,드라마/역사,2시간 21분
羊の木,2017,일본,스릴러,2시간 6분
A Star Is Born,2018,미국,로맨스/드라마,2시간 15분
リズと青い鳥,2018,일본,애니메이션/드라마/판타지/음악,1시간 30분
암수살인,2018,한국,범죄,1시간 50분
You Were Never Really Here,2017,"영국,프랑스,미국",범죄/드라마/미스터리/스릴러,1시간 29분
Venom,2018,미국,액션/모험/SF/스릴러,1시간 47분
죄 많은 소녀,2017,한국,드라마/미스터리,1시간 53분
물괴,2018,한국,액션/시대극,1시간 45분
어둔 밤,2017,한국,액션/코미디,1시간 52분
Searching,2018,"러시아,미국",드라마/미스터리/스릴러,1시간 42분
살아남은 아이,2017,한국,드라마/가족,2시간 3분
상류사회,2018,한국,드라마,2시간 00분
Whitney,2018,"영국,미국",음악/다큐멘터리,2시간 00분
FISH TANK,2009,"영국,네덜란드",드라마,2시간 4분
Cyborg Girl,2008,한국,로맨틱코미디/코미디,1시간 43분
迷你特攻隊,1983,홍콩,액션/모험/코미디/범죄/스릴러/전쟁,1시간 30분
Muriel's Wedding,1994,호주,드라마/코미디/가족,1시간 45분
The Fly,1986,미국,드라마/공포/SF,1시간 40분
Man on Wire,2008,"영국,미국",다큐멘터리/범죄/역사/스포츠/드라마,1시간 34분
Driving Miss Daisy,1989,미국,코미디/드라마,1시간 38분
"Honey, I Blew Up the Kid",1992,미국,모험/코미디/가족/로맨스/SF,1시간 29분
The Nanny Diaries,2007,미국,로맨틱코미디/드라마/코미디,1시간 44분
Team America: World Police,2004,미국,액션/애니메이션/코미디,1시간 38분
Howard the Duck,1986,미국,액션/코미디,1시간 50분
Immortal Beloved,1994,"영국,미국",드라마/음악/로맨스,2시간 00분
Ace Ventura: When Nature Calls,1995,미국,모험/코미디/범죄,1시간 30분
Escape from L.A.,1996,미국,액션/스릴러,1시간 41분
夜宴,2006,중국,액션/드라마/판타지/로맨스,2시간 11분
新精武门1991,1991,홍콩,액션,1시간 32분
Rescue Dawn,2006,미국,액션/드라마/전쟁,2시간 5분
Little Women,1994,"미국,캐나다",드라마/가족/로맨스,1시간 55분
Old Miss Diary,2006,한국,코미디/로맨스,1시간 48분
Royal Tramp,1992,홍콩,액션/코미디,1시간 49분
Tron,1982,미국,판타지/액션,1시간 36분
"Mr.Handy,Mr.Hong",2004,한국,로맨스/코미디/드라마/로맨틱코미디,1시간 48분
Bio-Man,1988,한국,액션/가족,1시간 37분
My Old Sweet Heart,1995,한국,로맨스/액션,1시간 42분
Point of No Return,1993,미국,액션,1시간 48분
Super Mario Bros.,1993,"영국,미국,일본",모험/코미디/가족/SF,1시간 44분
Mortal Kombat,1995,미국,SF/모험/판타지/액션/스릴러,1시간 41분
돌아이 一名 또라이: Imbecile,1985,한국,액션/코미디,1시간 50분
Fortress,1992,"호주,미국",SF/액션,1시간 35분
Sudden Death,1995,미국,액션,1시간 50분
마지막 방위,1997,한국,코미디,1시간 33분
The Bucket List,2007,미국,드라마/코미디,1시간 37분
좋지 아니한가,2007,한국,코미디/드라마/가족,1시간 57분
Philomena,2013,"영국,미국,프랑스",코미디/드라마,1시간 38분
1724 기방난동사건,2008,한국,액션/코미디/시대극,1시간 43분
불가사리,1985,북한,액션,1시간 35분
Dirty Dancing,1987,미국,드라마/음악/로맨스,1시간 40분
少年黃飛鴻之鐵猴子,1993,홍콩,액션/범죄/드라마,1시간 30분
성실한 나라의 앨리스,2014,한국,드라마,1시간 27분
Super Size Me,2004,미국,다큐멘터리/코미디,1시간 39분
Drop Zone,1994,미국,액션/스릴러,1시간 37분
Escape From Absolom,1994,미국,액션,1시간 58분
审死官,1992,홍콩,액션/코미디,1시간 43분
L'écume des jours,2013,"프랑스,벨기에",드라마/판타지/로맨스/코미디,1시간 35분
La jalousie,2013,프랑스,드라마/로맨스,1시간 17분
絶代雙驕: Handsome Siblings,1992,홍콩,액션,1시간 40분
Deep Rising,1998,미국,스릴러/액션/공포,1시간 41분
古今大戦秦俑情,1989,홍콩,로맨스/액션,1시간 37분
Woman in Gold,2015,영국,드라마/역사/전쟁,1시간 49분
U.S. Marshals,1998,미국,액션/드라마/스릴러,2시간 7분
将軍,1992,한국,액션/드라마,1시간 50분
Straight Outta Compton,2015,미국,드라마/역사/음악,2시간 27분
Over the Top,1987,미국,드라마/액션,1시간 33분
Breaking News,2004,홍콩,액션/스릴러,1시간 30분
Anastasia,1997,미국,애니메이션/드라마/모험/판타지,1시간 34분
Assasins,1995,미국,액션/스릴러,2시간 12분
Under Siege 2: Dark Territory,1995,미국,액션/스릴러,1시간 40분
The Legend of 1900,1998,이탈리아,드라마/음악/판타지,2시간 1분
Memphis Bell,1990,미국,전쟁/액션/드라마,1시간 50분
最佳拍檔,1982,홍콩,액션/코미디,1시간 34분
What a Girl Wants,2003,미국,로맨스/로맨틱코미디/코미디,1시간 45분
方世玉,1992,홍콩,액션,1시간 40분
Sicko,2007,미국,다큐멘터리/드라마,2시간 00분
반창꼬,2012,한국,드라마/로맨스,2시간 00분
Master and Commander: The Far Side of the World,2003,미국,액션/모험/드라마/역사/전쟁,2시간 18분
中南海保鑢,1994,홍콩,액션,1시간 32분
Waterworld,1995,미국,액션,2시간 16분
Dao,1995,홍콩,액션,1시간 45분
新龍門客棧,1992,홍콩,액션/스릴러/드라마,1시간 25분
Filth,2013,"영국,독일,스웨덴,벨기에,미국",코미디/범죄/드라마,1시간 37분
Vampire Cop Ricky,2006,한국,코미디/액션,1시간 50분
Les Samourais Des Temps Modernes,2001,프랑스,액션/드라마/범죄,1시간 30분
Demolition Man,1993,미국,액션,1시간 55분
Big,1988,미국,코미디/드라마/판타지/로맨스,1시간 38분
Adoration,2013,"호주,프랑스",드라마/로맨스,1시간 52분
倚天屠龍記之魔教教主,1993,홍콩,액션,1시간 43분
スウィングガ-ルズ: Swing Girls,2004,일본,틴에이저/음악/코미디,1시간 43분
The Goonies,1985,미국,모험/코미디/가족,1시간 55분
Predator,1987,미국,액션/모험/SF/스릴러,1시간 45분
Prisoners,2013,미국,범죄/드라마/미스터리/스릴러,2시간 33분
Man Som Hater Kvinnor,2009,"스웨덴,덴마크",스릴러,2시간 32분
The Mission,1986,영국,드라마,2시간 5분
WILD,2014,미국,모험/드라마,1시간 55분
Blood Diamond,2006,"독일,미국",액션/드라마/스릴러,2시간 22분
1번가의 기적,2007,한국,코미디/드라마,1시간 53분
飛鷹計劃,1991,홍콩,액션/모험/코미디/범죄/스릴러,1시간 40분
Nikita,1990,"프랑스,이탈리아",액션/스릴러,1시간 57분
Thelma,2017,"노르웨이,프랑스,덴마크,스웨덴",드라마/판타지/공포/미스터리/로맨스/스릴러,1시간 56분
공작,2018,한국,드라마,2시간 17분
The Square,2017,"덴마크,스웨덴,프랑스,독일",드라마/코미디,2시간 31분
Jupiter holdja,2017,"헝가리,독일,프랑스",드라마/SF,2시간 8분
신과함께-인과 연,2018,한국,드라마/판타지/액션,2시간 21분
Hannah,2017,"이탈리아,프랑스,벨기에",드라마,1시간 35분
万引き家族,2018,일본,범죄/드라마,2시간 1분
인랑,2018,한국,액션/SF,2시간 19분
Mission: Impossible - Fallout,2018,미국,액션/스릴러/모험,2시간 27분
Suburbicon,2017,"영국,미국",코미디/범죄/드라마/미스터리/스릴러,1시간 45분
Skyscraper,2018,미국,액션/모험/스릴러/재난,1시간 42분
Ant-Man and the Wasp,2018,"미국,영국",SF/액션/모험,1시간 58분
Ant-Man,2015,"미국,영국",액션/모험/코미디/SF/범죄,1시간 57분
The Killing of a Sacred Deer,2017,"아일랜드,영국",드라마/공포/미스터리/스릴러,2시간 1분
변산,2017,한국,드라마,2시간 3분
England Is Mine,2017,영국,드라마/음악,1시간 34분
The Paper,1994,미국,드라마/코미디,1시간 52분
Shadowlands,1993,영국,로맨스/드라마,2시간 11분
CEDAR RAPIDS,2011,미국,코미디,1시간 27분
Zato Ichi and a Chest of Gold,1992,"프랑스,영국,미국,남아프리카 공화국",드라마,1시간 57분
GEORGE OF THE JUNGLE 2,2003,"미국,호주",코미디/가족,1시간 27분
Xanadu,1980,미국,로맨스/판타지,1시간 33분
Amateur,1994,"프랑스,영국,미국",드라마/스릴러/범죄/코미디,1시간 45분
HENRY FOOL,1997,미국,2시간 17분,전체 관람가
SIMPLE MEN,1992,"이탈리아,영국,미국",범죄/드라마/로맨스,1시간 45분
Guilty by Suspicion,1991,미국,드라마,1시간 45분
Angie,1994,미국,드라마/코미디,1시간 47분
The Rookie,1990,미국,액션/스릴러/코미디,2시간 1분
One True Thing,1998,미국,드라마,2시간 7분
The Innnocent,1993,"독일,영국",드라마,2시간 00분
Nemesis,1993,미국,스릴러/SF/액션,0분
Steel Magnolias,1989,미국,드라마/코미디,1시간 57분
The Golden Child,1986,미국,액션/스릴러/코미디,1시간 34분
"I Love You, I Love You Not",1996,"영국,프랑스,독일,미국",드라마/로맨스,1시간 32분
Blood Work,2002,미국,액션/드라마/스릴러/범죄,1시간 51분
Midnight In The Garden Of Good And Evil,1997,미국,스릴러,2시간 35분
Klimt,2006,"오스트리아,프랑스,독일,영국",드라마,1시간 37분
Surviving Picasso,1996,미국,로맨스/드라마,2시간 3분
D.O.A.,1988,미국,스릴러,1시간 36분
The Shipping News,2001,"캐나다,미국",드라마,1시간 51분
Urban Cowboy,1980,미국,서부극/드라마,1시간 50분
Don't Come Knocking,2005,"독일,미국",서부극/드라마,2시간 2분
Pump up the Volume,1990,미국,드라마/코미디,1시간 45분
FX: Murder By Illusion,1986,미국,액션/스릴러/범죄,1시간 40분
Pacific Heights,1990,미국,스릴러,1시간 43분
The Witches of Eastwick,1987,미국,코미디/판타지/공포/스릴러,1시간 58분
A Room With a View,1985,영국,드라마/로맨스,1시간 55분
Snake Eyes,1993,미국,드라마,1시간 48분
Inside Man,2006,미국,범죄/드라마/미스터리/스릴러,2시간 8분
The Cut Runs Deep,1998,"미국,한국",드라마/범죄,1시간 54분
Cat People,1982,미국,로맨스/판타지/공포/드라마,1시간 58분
Single White Female,1992,미국,드라마/스릴러,1시간 48분
A Passage To India,1984,영국,드라마,2시간 43분
Poltergeist,1982,미국,스릴러/판타지/공포,1시간 54분
Mr. Turner,2014,"영국,프랑스,독일",드라마/역사,2시간 30분
Cocoon,1985,미국,드라마/코미디,1시간 57분
We Bought a Zoo,2011,미국,드라마/가족/코미디,2시간 4분
The Scarlet Letter,1995,미국,드라마/로맨스,2시간 15분
Kalifornia,1993,미국,드라마/스릴러/범죄,1시간 58분
Selma,2014,"영국,미국",드라마/역사,2시간 8분
The Retun of the Living Dead Part 2,1988,미국,공포,1시간 29분
Down Periscope,1996,미국,코미디,1시간 32분
The Pelican Brief,1993,미국,드라마/스릴러,2시간 21분
The Hand That Rocks the Cradle,1992,미국,드라마/스릴러,1시간 50분
Major League,1989,미국,스포츠/코미디,1시간 45분
Maurice,1987,영국,드라마/로맨스,2시간 20분
The Rocketeer,1991,미국,액션/가족,1시간 48분
White Fang,1991,미국,가족/드라마/모험,1시간 47분
Tango & Cash,1989,미국,액션/코미디,1시간 37분
8mm,1999,"독일,미국",범죄/드라마/미스터리/스릴러,2시간 3분
James and The Giant Peach,1996,미국,애니메이션/모험,1시간 19분
千機變,2003,홍콩,액션,1시간 44분
風雲Ⅱ The Storm Warriors,2009,홍콩,판타지/액션,1시간 50분
사랑하고 싶은 여자 & 결혼하고 싶은 여자,1993,한국,로맨틱코미디/드라마,1시간 55분
Deep Scratch,1994,한국,스릴러,1시간 41분
人魚傳說: Mermaid Got Married,1994,홍콩,로맨스/판타지/코미디,1시간 33분
熏衣草,2000,홍콩,판타지/로맨스/드라마,1시간 35분
Perhaps Love,2005,홍콩,로맨스,1시간 46분
胡越的故事,1981,홍콩,범죄/드라마,1시간 30분
原振俠與衛斯理,1986,홍콩,스릴러,1시간 20분
伴我闖天涯,1989,홍콩,액션/드라마/로맨스/스릴러,1시간 38분
江湖精,1987,홍콩,범죄/액션,1시간 44분
花旗少林,1994,홍콩,액션/판타지/로맨스/코미디,1시간 51분
夢中人: The Dream Lovers,1986,홍콩,드라마/로맨스,1시간 34분
Harlem Nights,1989,미국,드라마/범죄/코미디,1시간 56분
A Rage In Harlem,1991,"영국,미국",범죄/코미디,1시간 46분
KINJITE: FORBIDDEN SUBJECTS,1989,미국,액션/드라마/범죄,1시간 37분
Silverado,1985,미국,서부극/액션,2시간 10분
Honeymoon in Vegas,1992,미국,로맨틱코미디,1시간 36분
Come See the Paradise,1990,미국,로맨스/전쟁/드라마,2시간 18분
The Mighty Ducks,1992,미국,스포츠/액션/드라마/코미디/가족,1시간 39분
GONE FISHIN',1997,미국,1시간 34분,전체 관람가
Beloved,1998,미국,공포/드라마/스릴러,2시간 52분
Cookie's Fortune,1999,미국,드라마/코미디,1시간 57분
Crimson Tide,1995,미국,액션/드라마/스릴러/전쟁,1시간 56분
Big Trouble in Little China,1986,미국,모험/판타지/액션/코미디,1시간 39분
Bat 21,1988,미국,드라마/전쟁,1시간 44분
The Fly II,1989,미국,공포,1시간 45분
The Net,1995,미국,액션/범죄/드라마/미스터리/스릴러,1시간 54분
Predator 2,1990,미국,SF/액션/스릴러,1시간 48분
Doppelganger,1993,미국,공포/로맨스/스릴러,1시간 44분
The Constant Gardener,2005,"독일,영국",드라마/스릴러,2시간 7분
Man On The Moon,1999,"영국,독일,미국,일본",코미디/드라마,1시간 58분
Runaway Train,1985,미국,액션/모험/스릴러/드라마,1시간 51분
Witness,1985,미국,로맨스/스릴러,1시간 52분
Judge Dredd,1995,미국,액션/범죄/SF/스릴러,1시간 36분
Freaky Friday,2003,미국,드라마/코미디/가족,1시간 37분
Stranger than Paradise,1984,"미국,독일,서독",코미디/드라마,1시간 29분
Saw II,2005,"캐나다,미국",공포/미스터리,1시간 33분
The Eye,2002,"홍콩,태국",공포/스릴러,1시간 38분
Saw,2004,미국,공포/미스터리/스릴러,1시간 40분
Germinal,1993,"이탈리아,프랑스,벨기에",드라마,2시간 50분
A Man and A Woman 20 Years Later,1986,프랑스,로맨스/드라마,1시간 42분
Les Sous-Doues,1980,프랑스,코미디,1시간 32분
Captain Conan,1996,프랑스,전쟁/드라마,2시간 9분
L'anglaise & Le duc,2001,프랑스,전쟁/역사/드라마,2시간 5분
Street Fighter,1994,미국,액션,1시간 42분
Deux frères,2004,"프랑스,영국",드라마/다큐멘터리,1시간 44분
The Boat,1981,"독일,서독",전쟁/드라마,3시간 30분
Les Ripoux,1984,프랑스,범죄/코미디,1시간 46분
L'effrontée,1985,프랑스,로맨틱코미디/가족/코미디/드라마,1시간 50분
葉問2,2010,"홍콩,중국",액션/드라마/역사,1시간 48분
Sha Po Lang,2005,홍콩,액션,1시간 32분
蜀山 新蜀山劍侠,1983,홍콩,액션/공포,1시간 36분
火燒島,1990,대만,액션/범죄/드라마,1시간 36분
黄飛鴻鐡雎門蜈蚣,1993,홍콩,액션,1시간 50분
"C'est La Vie, Mon Cheri 新・不了情",1994,홍콩,로맨스/드라마,1시간 45분
鐵甲無敵瑪利亞,1988,홍콩,SF,1시간 41분
新流星胡蝶剣,1993,홍콩,액션/모험/판타지/로맨스,1시간 37분
恐怖份子,1986,대만,드라마,1시간 49분
Sicario: Day of the Soldado,2018,"미국,멕시코",액션/모험/범죄/드라마/미스터리/스릴러,2시간 2분
너와 극장에서,2017,한국,드라마,1시간 19분
나와 봄날의 약속,2017,한국,미스터리/판타지,1시간 32분
Isle of Dogs,2018,"독일,미국",코미디/SF/판타지/드라마/애니메이션/모험,1시간 41분
Jusqu'à la garde,2017,프랑스,드라마/스릴러,1시간 33분
夏日福星,1985,홍콩,액션/코미디,1시간 47분
殭屍先生續集之殭屍家族,1986,홍콩,액션/코미디/공포,1시간 29분
七小福,1988,홍콩,드라마,1시간 47분
Spooky Encounters,1980,홍콩,액션/코미디/공포/판타지,1시간 38분
Millionaire's Express,1986,홍콩,액션/코미디/서부극,1시간 30분
霊幻先生,1987,홍콩,액션/코미디/공포,1시간 28분
哈　　屍,1985,대만,0분,전체 관람가
殭屍先生,1985,홍콩,액션/코미디/판타지/공포,1시간 36분
The War Zone,1999,"이탈리아,영국",드라마,1시간 38분
Seven Psychopaths,2012,영국,코미디/스릴러/범죄,1시간 50분
Kynodontas,2009,그리스,드라마/스릴러,1시간 37분
Orlando,1992,"영국,러시아,이탈리아,프랑스,네덜란드",드라마,1시간 34분
Hereditary,2018,미국,드라마/공포/미스터리/스릴러,2시간 7분
Detroit,2017,미국,범죄/드라마/역사/스릴러,2시간 23분
Like Crazy,2011,미국,드라마/로맨스,1시간 30분
독전,2018,한국,범죄/액션,2시간 3분
Deadpool 2,2018,미국,액션/모험/코미디/SF,1시간 58분
The Trip to Spain,2017,영국,코미디/드라마,1시간 48분
Le jeune Karl Marx,2017,"프랑스,독일,벨기에",드라마/역사,1시간 58분
버닝,2018,한국,스릴러/드라마/미스터리,2시간 28분
레슬러,2017,한국,드라마/코미디,1시간 50분
Borg/McEnroe,2017,"스웨덴,덴마크,핀란드",드라마/스포츠,1시간 47분
The Sea of Trees,2015,미국,드라마/판타지/미스터리,1시간 50분
챔피언,2018,한국,드라마/스포츠/가족,1시간 48분
Wonderstruck,2017,미국,드라마/미스터리,1시간 55분
The Impostors,1998,미국,코미디,1시간 41분
Christmas with the Kranks,2004,미국,가족/드라마/코미디,1시간 38분
The Howling,1981,미국,공포,1시간 31분
Babe: Pig in the City,1998,미국,코미디,1시간 37분
Fast Food Nation,2006,"영국,미국",다큐멘터리/드라마,1시간 52분
Mystic Pizza,1988,미국,로맨스/드라마/코미디,0분
Nobody's Fool,1994,미국,드라마,1시간 50분
Supergirl,1984,영국,판타지/액션,1시간 54분
Tombstone,1993,미국,로맨스/액션/드라마/서부극,2시간 10분
Greenberg,2010,미국,드라마/로맨스/코미디,1시간 47분
Dr. Dolittle 2,2001,미국,코미디/가족/판타지,1시간 27분
The Fog,1980,미국,공포/스릴러/미스터리,1시간 29분
Mary Shelley's Frankenstein,1994,"미국,일본,영국",공포/드라마/판타지/SF,2시간 3분
Wild Hogs,2007,미국,코미디/모험,1시간 39분
Tropic Thunder,2008,"미국,영국,독일",액션/코미디/전쟁,1시간 46분
The Animal,2001,미국,코미디/SF,1시간 23분
The Life Aquatic with Steve Zissou,2004,미국,액션/모험/코미디/드라마/로맨스,1시간 59분
Imagine: John Lennon,1988,미국,다큐멘터리,1시간 46분
The Illusionist,2006,"미국,체코",드라마/판타지/역사/미스터리/로맨스/스릴러,1시간 48분
Mannequin: On the Move,1991,미국,로맨스/드라마/로맨틱코미디/판타지,1시간 30분
The Hot Chick,2002,미국,코미디/판타지,1시간 44분
Gothika,2003,미국,공포/미스터리/스릴러,1시간 35분
Against All Odds,1984,미국,로맨스/액션,2시간 8분
Angels in the Outfield,1994,미국,스포츠/드라마/코미디/가족,1시간 42분
The Jewel of the Nile,1985,미국,로맨스/모험/액션/코미디,1시간 45분
Coffee And Cigarettes,2003,미국,드라마,1시간 36분
The Old Man And The Sea,1990,영국,드라마,1시간 33분
White Night,1985,미국,드라마,2시간 5분
"Honey, I Shrunk the Kids",1989,미국,모험/코미디/가족/SF,1시간 26분
Jefferson In Paris,1995,"영국,미국",드라마,2시간 16분
The Human Stain,2003,"독일,아일랜드,미국",드라마/로맨스/스릴러,1시간 46분
Les Miserables,1995,프랑스,드라마,2시간 54분
Les Amants ReGuliers,2005,프랑스,로맨스/드라마,3시간 3분
LA PETITE VOLEUSE,1988,프랑스,드라마,1시간 50분
Le Le De clin de L'Empire Americain,1986,캐나다,1시간 41분,전체 관람가
Othello,1995,"영국,미국",로맨스/드라마,2시간 3분
수잔 브링크의 아리랑,1991,한국,드라마,1시간 58분
Irma Vep,1996,프랑스,드라마/코미디,1시간 38분
The Scent Of Yvonne,1994,프랑스,로맨스/드라마,1시간 29분
Vincent & Theo,1990,"프랑스,이탈리아,네덜란드,영국,독일",드라마,1시간 39분
Madame Bovary,1991,프랑스,드라마,2시간 22분
Let It Rain,2008,프랑스,드라마/코미디,1시간 38분
Tous les matins du monde,1991,프랑스,로맨스/드라마,1시간 54분
La Boum 2,1982,프랑스,코미디/드라마/가족/로맨스/로맨틱코미디,1시간 49분
The Last Battle,1983,프랑스,SF,1시간 28분
Le Papillon,2002,프랑스,모험/코미디/드라마,1시간 23분
The Fugitives,1986,프랑스,코미디,1시간 29분
Combien Tu M'Aimes?,2005,"이탈리아,프랑스",로맨스/로맨틱코미디/드라마,1시간 33분
リンダリンダリンダ: Linda Linda Linda,2005,일본,틴에이저/음악/드라마/코미디,1시간 54분
La Cérémonie,1995,"독일,프랑스",스릴러/범죄,1시간 51분
Kirikou et les bêtes sauvages,2005,프랑스,애니메이션/모험/가족/판타지,1시간 14분
Vidocq,2001,프랑스,판타지/액션/스릴러/범죄/공포,1시간 40분
Polytechnique,2009,캐나다,범죄/드라마/역사,1시간 17분
La Boum,1980,프랑스,코미디/드라마/로맨스,1시간 49분
Cyrano de Bergerac,1990,프랑스,코미디/드라마/역사/로맨스,2시간 17분
A Very Long Engagement,2004,프랑스,드라마/전쟁/로맨스,2시간 13분
The Dreamers,2003,"영국,프랑스,이탈리아,미국",드라마/로맨스,1시간 54분
안성기의 聖-리수일뎐,1987,한국,드라마,1시간 40분
Declaration Of Genius,1995,한국,코미디,0분
달빛 사냥꾼,1986,한국,범죄,1시간 45분
낮은 대로 임하소서,1981,한국,드라마,1시간 42분
황진이,1986,한국,드라마/시대극/로맨스,2시간 5분
어둠의 자식들,1981,한국,로맨스,1시간 40분
Berlin Report,1991,한국,드라마,1시간 40분
안개 마을,1982,한국,드라마,1시간 31분
안녕하세요 하나님,1987,한국,드라마,1시간 50분
The Ball Shot By A Midget,1981,한국,드라마,1시간 40분
깊고 푸른 밤,1985,한국,로맨스/드라마,1시간 33분
누가 용의 발톱을 보았는가,1991,한국,스릴러,1시간 38분
어우동,1985,한국,드라마,1시간 55분
The Hair Dresser,1995,한국,코미디,1시간 41분
Between The Knees,1984,한국,로맨스/드라마,1시간 37분
Winter Wanderer,1986,한국,로맨스/드라마,2시간 00분
Gagman,1988,한국,코미디,2시간 7분
Lee Jang-Ho's Baseball Team,1986,한국,스포츠/드라마,2시간 5분
Eternal Empire,1995,한국,시대극/미스터리,2시간 6분
남부군,1990,한국,드라마/전쟁,2시간 37분
고래사냥,1984,한국,드라마/코미디,1시간 52분
The Apple,1998,"프랑스,이란",1시간 26분,전체 관람가
Sokout,1998,"이란,타지키스탄,프랑스",음악/드라마,1시간 17분
No Emergency Exit,1993,한국,드라마,1시간 48분
Don Quixote On Asphalt,1988,한국,드라마,1시간 50분
칠수와 만수,1988,한국,드라마,1시간 48분
Millions In My Account,1995,한국,로맨틱코미디/범죄,1시간 41분
게임의 법칙,1994,한국,액션,1시간 50분
천군,2005,한국,시대극/SF/액션/코미디,1시간 46분
Black Robe,1991,캐나다,드라마,1시간 41분
Lucky Break,2001,"독일,미국",1시간 47분,전체 관람가
The Scout,1994,미국,스포츠/드라마/코미디,1시간 41분
Lightning Jack,1994,"미국,호주",코미디,1시간 37분
Storia di una capinera,1993,이탈리아,드라마,1시간 46분
Dick Tracy,1990,미국,액션/스릴러/범죄/코미디,1시간 43분
The Right Stuff,1983,미국,드라마,3시간 13분
Dead Presidents,1995,미국,드라마/스릴러/범죄,1시간 59분
Free Money,1998,캐나다,스릴러/코미디,1시간 31분
Mr. Magoo,1997,미국,1시간 27분,전체 관람가
The Missing,2003,미국,드라마,2시간 17분
Mr. Deeds,2002,미국,로맨스/로맨틱코미디/코미디,1시간 36분
Moonwalker,1988,미국,판타지/액션/스릴러/범죄,1시간 33분
Twilight Zone The Movie,1983,미국,공포/판타지/스릴러/드라마,2시간 00분
Career Opportunities,1991,미국,로맨틱코미디,1시간 16분
